Datetime,Open,High,Low,Close,Volume,returns,rolling_volatility,rolling_volume,momentum
2025-11-24 15:04:00+00:00,273.155,273.28,272.97,273.11,90861,-7.322520411523481e-05,0.0013754502973620298,120040.65,-0.01999999999998181
2025-11-24 15:05:00+00:00,273.115,273.26,272.92,272.9899,85270,-0.00043974955146286465,0.001372726340335197,121452.16666666667,-0.12010000000003629
2025-11-24 15:06:00+00:00,273.0,273.23,272.72,272.7352,66671,-0.0009330015506066047,0.0013785590067252331,122519.26666666666,-0.25469999999995707
2025-11-24 15:07:00+00:00,272.76,272.8,272.36,272.52,105718,-0.0007890437317956689,0.0013813346425055888,124265.15,-0.21520000000003847
2025-11-24 15:08:00+00:00,272.5113,272.61,272.35,272.6078,97173,0.00032217818875679427,0.0013818178436207048,125791.58333333333,0.08780000000001564
2025-11-24 15:09:00+00:00,272.62,272.74,272.4621,272.58,110024,-0.00010197800649880406,0.0013818866053400569,127573.4,-0.02780000000001337
2025-11-24 15:10:00+00:00,272.56,272.8,272.52,272.7,72948,0.0004402377283734271,0.0013828753133715615,128763.86666666667,0.12000000000000455
2025-11-24 15:11:00+00:00,272.71,272.8314,272.4,272.819,94585,0.00043637697103049433,0.001383197764812898,130318.75,0.1190000000000282
2025-11-24 15:12:00+00:00,272.79,273.18,272.72,273.12,118528,0.0011032955915826204,0.001388320292297194,132247.03333333333,0.3009999999999877
2025-11-24 15:13:00+00:00,273.125,273.46,272.97,273.41,183940,0.0010618043350909545,0.0013875391204453411,135283.38333333333,0.29000000000002046
2025-11-24 15:14:00+00:00,273.425,273.82,273.37,273.77,142496,0.0013167038513586249,0.0013944626534401368,137639.53333333333,0.3599999999999568
2025-11-24 15:15:00+00:00,273.7699,273.84,273.4795,273.49,98156,-0.0010227563283047303,0.0014018225880688768,139195.3,-0.2799999999999727
2025-11-24 15:16:00+00:00,273.47,273.4999,273.22,273.43,66191,-0.0002193864492303632,0.001402208688747469,140288.46666666667,-0.060000000000002274
2025-11-24 15:17:00+00:00,273.44,273.57,273.36,273.475,86583,0.00016457594265451014,0.0014015861434755962,141708.26666666666,0.045000000000015916
2025-11-24 15:18:00+00:00,273.49,273.52,273.0,273.005,84777,-0.001718621446201718,0.001418815893845912,143104.85,-0.4700000000000273
2025-11-24 15:19:00+00:00,273.005,273.025,272.72,272.7531,83373,-0.0009226937235581323,0.0014242967779126148,144466.65,-0.2518999999999778
2025-11-24 15:20:00+00:00,272.72,273.0,272.68,272.855,105295,0.00037359795360702996,0.0014238019105003402,146187.86666666667,0.10190000000000055
2025-11-24 15:21:00+00:00,272.88,273.2067,272.82,272.9,78575,0.00016492276117330285,0.0014237037469541777,147491.23333333334,0.04499999999995907
2025-11-24 15:22:00+00:00,272.915,273.01,272.6901,273.01,553446,0.0004030780505679399,0.0014234068065571022,156704.43333333332,0.11000000000001364
2025-11-24 15:23:00+00:00,273.03,273.085,272.89,272.99,43069,-7.325738983909869e-05,0.001422770242854049,157335.33333333334,-0.01999999999998181
2025-11-24 15:24:00+00:00,272.96,273.1324,272.86,273.12,54205,0.0004762079197040414,0.0014143947656242099,158144.56666666668,0.12999999999999545
2025-11-24 15:25:00+00:00,273.1,273.19,272.81,273.15,84176,0.00010984182776785367,0.0014102522326881269,159027.81666666668,0.029999999999972715
2025-11-24 15:26:00+00:00,273.1133,273.19,273.0,273.17,108891,7.32198425774655e-05,0.0014102153614208247,160487.85,0.020000000000038654
2025-11-24 15:27:00+00:00,273.07,273.4542,273.07,273.2904,63649,0.00044075118058328755,0.0013925896370367223,161214.4,0.12039999999996098
2025-11-24 15:28:00+00:00,273.29,273.3,273.1,273.12,45112,-0.0006235125712428236,0.0013958596858948116,161647.71666666667,-0.17039999999997235
2025-11-24 15:29:00+00:00,273.1399,273.15,272.8804,273.095,73514,-9.153485647328541e-05,0.0013961276205323972,162624.51666666666,-0.024999999999977263
2025-11-24 15:30:00+00:00,273.08,273.13,272.65,272.7609,70135,-0.0012233838041708633,0.00099081651354953,143840.28333333333,-0.3341000000000349
2025-11-24 15:31:00+00:00,272.76,272.945,272.7,272.8558,74472,0.00034792376766601407,0.0009183881106416687,139195.91666666666,0.09489999999999554
2025-11-24 15:32:00+00:00,272.86,273.0286,272.8,272.925,45178,0.00025361381359689794,0.0008671085063299734,135098.08333333334,0.06920000000002346
2025-11-24 15:33:00+00:00,272.94,273.1,272.86,272.9999,77765,0.00027443436841623203,0.0008374401128006965,128122.8,0.07490000000001373
2025-11-24 15:34:00+00:00,272.98,273.36,272.98,273.36,54941,0.0013190481022153921,0.0008579014440508982,124536.25,0.36009999999998854
2025-11-24 15:35:00+00:00,273.37,273.5999,273.23,273.49,88377,0.0004755633596722486,0.0008491023600283228,121323.3,0.12999999999999545
2025-11-24 15:36:00+00:00,273.49,273.59,273.44,273.525,94113,0.00012797542871756384,0.0008440554616290463,119456.03333333334,0.03499999999996817
2025-11-24 15:37:00+00:00,273.54,273.5444,273.24,273.24,70161,-0.0010419522895529498,0.0008314765540701717,116821.46666666666,-0.28499999999996817
2025-11-24 15:38:00+00:00,273.23,273.31,273.11,273.195,70984,-0.000164690382081778,0.0008301874659415603,115451.11666666667,-0.045000000000015916
2025-11-24 15:39:00+00:00,273.21,273.4479,273.19,273.36,53204,0.0006039642013946356,0.0008319073541857444,113911.56666666667,0.16500000000002046
2025-11-24 15:40:00+00:00,273.4,273.5,273.29,273.4,44817,0.00014632718759122199,0.0008277807112093034,111729.78333333334,0.03999999999996362
2025-11-24 15:41:00+00:00,273.39,273.8788,273.36,273.67,159325,0.0009875640087784188,0.0008325754850479206,112238.36666666667,0.27000000000003865
2025-11-24 15:42:00+00:00,273.645,273.98,273.63,273.93,102549,0.0009500493294842816,0.0008397921131709932,112380.96666666666,0.2599999999999909
2025-11-24 15:43:00+00:00,273.955,274.0116,273.82,273.86,71040,-0.0002555397364290002,0.0008368804702399521,111133.03333333334,-0.06999999999999318
2025-11-24 15:44:00+00:00,273.84,273.86,273.56,273.68,57655,-0.0006572701380267443,0.0008400912356703289,110011.3,-0.18000000000000682
2025-11-24 15:45:00+00:00,273.69,273.93,273.6741,273.8701,62236,0.0006946068401050276,0.0008382653674654792,108440.91666666667,0.19009999999997262
2025-11-24 15:46:00+00:00,273.8944,273.95,273.72,273.77,63877,-0.0003655017469961219,0.0008180080492871673,107942.28333333334,-0.10009999999999764
2025-11-24 15:47:00+00:00,273.76,273.85,273.7282,273.75,40631,-7.305402345025858e-05,0.0007842869623189318,106959.9,-0.01999999999998181
2025-11-24 15:48:00+00:00,273.73,273.74,273.5,273.57,165190,-0.0006575342465753309,0.0007598015897551008,108046.76666666666,-0.18000000000000682
2025-11-24 15:49:00+00:00,273.59,274.16,273.57,274.07,133998,0.0018276857842600691,0.0007967871260934625,108000.35,0.5
2025-11-24 15:50:00+00:00,274.075,274.12,273.97,273.985,75236,-0.00031013974532045907,0.0007676899493216526,105465.8,-0.08499999999997954
2025-11-24 15:51:00+00:00,273.985,274.23,273.985,274.2,213597,0.0007847144916690585,0.0007711674271766145,105293.46666666666,0.214999999999975
2025-11-24 15:52:00+00:00,274.18,274.27,273.72,273.8358,101300,-0.0013282275711159475,0.0007808105294394404,105271.55,-0.36419999999998254
2025-11-24 15:53:00+00:00,273.85,273.91,273.7,273.82,65233,-5.7698810747242035e-05,0.0007554699233398546,104961.7,-0.015800000000012915
2025-11-24 15:54:00+00:00,273.8,273.99,273.75,273.965,44583,0.0005295449565407839,0.0007553810793970049,104525.28333333334,0.1449999999999818
2025-11-24 15:55:00+00:00,273.96,273.96,273.725,273.74,119665,-0.0008212727903198491,0.0007632240357941815,104607.71666666666,-0.2249999999999659
2025-11-24 15:56:00+00:00,273.73,274.05,273.72,273.9864,56762,0.0009001242054504921,0.0007484236058959763,103611.56666666667,0.24639999999999418
2025-11-24 15:57:00+00:00,273.97,273.98,273.75,273.83,98209,-0.0005708312529382198,0.0007517108376491125,103113.83333333333,-0.1564000000000192
2025-11-24 15:58:00+00:00,273.85,273.85,273.71,273.82,77685,-3.6519008143720555e-05,0.0007506154436101027,101919.85,-0.009999999999990905
2025-11-24 15:59:00+00:00,273.83,273.99,273.77,273.79,48933,-0.00010956102549108948,0.0007126598261949509,97157.48333333334,-0.029999999999972715
2025-11-24 16:00:00+00:00,273.8,273.92,273.78,273.78,63634,-3.652434347511946e-05,0.0007095388840971053,93175.21666666666,-0.010000000000047748
2025-11-24 16:01:00+00:00,273.78,274.09,273.75,274.04,128891,0.0009496676163345263,0.0007187461539336873,94310.85,0.26000000000004775
2025-11-24 16:02:00+00:00,274.05,274.22,274.005,274.2,61092,0.000583856371332514,0.000718572115255216,93791.68333333333,0.15999999999996817
2025-11-24 16:03:00+00:00,274.2154,274.29,274.1,274.29,64894,0.0003282275711160576,0.0007131619135966048,93626.46666666666,0.09000000000003183
2025-11-24 16:04:00+00:00,274.285,274.48,274.24,274.42,71741,0.0004739509278499643,0.0007147845132897994,93307.8,0.12999999999999545
2025-11-24 16:05:00+00:00,274.43,274.43,274.32,274.3881,46915,-0.00011624517163477677,0.0007120122017889482,92668.55,-0.03190000000000737
2025-11-24 16:06:00+00:00,274.4,274.68,274.4,274.64,84660,0.0009180427285293558,0.0007072239030454021,92968.36666666667,0.2518999999999778
2025-11-24 16:07:00+00:00,274.645,274.945,274.62,274.935,258599,0.0010741334110109246,0.0007077046131137124,95516.38333333333,0.2950000000000159
2025-11-24 16:08:00+00:00,274.935,275.11,274.93,275.0363,322801,0.0003684507247165847,0.0007079235898078839,99276.85,0.10129999999998063
2025-11-24 16:09:00+00:00,275.045,275.075,274.94,275.0,72921,-0.00013198257829960536,0.0007081137915377616,98658.46666666666,-0.0362999999999829
2025-11-24 16:10:00+00:00,275.0,275.08,274.85,274.945,130240,-0.00019999999999997797,0.0007084526732314971,99613.33333333333,-0.05500000000000682
2025-11-24 16:11:00+00:00,274.93,275.0999,274.86,275.05,95079,0.0003818945607303448,0.0007080971506215304,99621.56666666667,0.10500000000001819
2025-11-24 16:12:00+00:00,275.05,275.22,275.04,275.09,88680,0.00014542810398099348,0.0006966240470731582,99124.1,0.03999999999996362
2025-11-24 16:13:00+00:00,275.06,275.15,274.99,275.05,86441,-0.00014540695772280454,0.0006863196794471326,97499.11666666667,-0.03999999999996362
2025-11-24 16:14:00+00:00,275.04,275.1,274.96,275.085,153516,0.0001272495909834248,0.0006674975694571736,97682.78333333334,0.03499999999996817
2025-11-24 16:15:00+00:00,275.1,275.19,275.02,275.11,82077,9.08810004180971e-05,0.0006516057562668455,97414.8,0.025000000000034106
2025-11-24 16:16:00+00:00,275.1,275.135,274.99,275.07,66174,-0.00014539638689980983,0.0006510634638146308,97414.51666666666,-0.040000000000020464
2025-11-24 16:17:00+00:00,275.065,275.24,275.03,275.103,98699,0.00011996946231884742,0.0006510138014300442,97616.45,0.03300000000001546
2025-11-24 16:18:00+00:00,275.11,275.38,275.11,275.38,82679,0.0010068955991029416,0.000616184228855888,97581.48333333334,0.2769999999999868
2025-11-24 16:19:00+00:00,275.37,275.3896,275.065,275.09,75835,-0.00105309027525613,0.0006202289058813497,97455.85,-0.29000000000002046
2025-11-24 16:20:00+00:00,275.091,275.17,274.99,275.07,75362,-7.270347886134676e-05,0.0006200852374039625,96956.96666666666,-0.01999999999998181
2025-11-24 16:21:00+00:00,275.08,275.19,275.0252,275.12,60175,0.00018177191260404513,0.0006201028564589242,96650.3,0.05000000000001137
2025-11-24 16:22:00+00:00,275.12,275.2735,275.11,275.2735,59300,0.0005579383541727267,0.0006215571689098953,88414.53333333334,0.15350000000000819
2025-11-24 16:23:00+00:00,275.28,275.31,275.14,275.265,128250,-3.087838095572337e-05,0.0006213372921820789,89834.21666666666,-0.008500000000026375
2025-11-24 16:24:00+00:00,275.25,275.33,275.09,275.09,68653,-0.0006357510035783775,0.0006276454762829506,90075.01666666666,-0.17500000000001137
2025-11-24 16:25:00+00:00,275.09,275.17,275.0307,275.04,118066,-0.00018175869715353343,0.0006288531539136177,90639.85,-0.049999999999954525
2025-11-24 16:26:00+00:00,275.0302,275.1,274.995,275.03,93557,-3.635834787685255e-05,0.0006291359709818774,90384.28333333334,-0.010000000000047748
2025-11-24 16:27:00+00:00,275.02,275.1,275.009,275.02,59300,-3.635966985415795e-05,0.0006279410912894549,90311.8,-0.009999999999990905
2025-11-24 16:28:00+00:00,275.01,275.02,274.89,274.99,122866,-0.00010908297578349213,0.0006212974964870866,91607.7,-0.029999999999972715
2025-11-24 16:29:00+00:00,275.0,275.061,274.9,275.0,133125,3.63649587258319e-05,0.0006207998450785207,92601.21666666666,0.009999999999990905
2025-11-24 16:30:00+00:00,274.99,275.065,274.88,275.03,87822,0.00010909090909083652,0.000595385103608746,92896.0,0.029999999999972715
2025-11-24 16:31:00+00:00,275.0307,275.08,274.9239,274.94,89435,-0.0003272370286876436,0.0005977309298177381,93145.38333333333,-0.08999999999997499
2025-11-24 16:32:00+00:00,274.937,275.06,274.89,275.04,83893,0.0003637157197935448,0.0005982949380657895,93790.63333333333,0.10000000000002274
2025-11-24 16:33:00+00:00,275.0452,275.17,274.98,275.122,74058,0.0002981384525886366,0.0005984005219259983,93728.85,0.08199999999999363
2025-11-24 16:34:00+00:00,275.15,275.17,275.05,275.15,64027,0.00010177303160041618,0.0005776533132420027,93880.28333333334,0.027999999999963165
2025-11-24 16:35:00+00:00,275.14,275.17,275.095,275.15,66245,0.0,0.0005757973536791891,93511.41666666667,0.0
2025-11-24 16:36:00+00:00,275.15,275.27,275.11,275.23,119987,0.0002907504997275989,0.0005763097270074581,93942.65,0.08000000000004093
2025-11-24 16:37:00+00:00,275.24,275.24,275.13,275.18,56459,-0.00018166624277882182,0.0005577247639318245,93714.28333333334,-0.05000000000001137
2025-11-24 16:38:00+00:00,275.19,275.27,274.96,274.96,77927,-0.0007994767061560992,0.0005690847037471732,93830.0,-0.22000000000002728
2025-11-24 16:39:00+00:00,274.95,275.06,274.91,275.06,65541,0.0003636892638929634,0.0005663708174378796,94035.61666666667,0.10000000000002274
2025-11-24 16:40:00+00:00,275.07,275.0999,274.86,274.94,131601,-0.0004362684505199166,0.0005706022098991208,95482.01666666666,-0.12000000000000455
2025-11-24 16:41:00+00:00,274.935,275.13,274.88,274.965,103132,9.092892994821966e-05,0.0005584085448062803,94545.46666666666,0.024999999999977263
2025-11-24 16:42:00+00:00,274.95,275.05,274.9,274.975,79614,3.6368265052155735e-05,0.0005465805031113448,94163.21666666666,0.010000000000047748
2025-11-24 16:43:00+00:00,274.975,275.021,274.9,274.92,49617,-0.0002000181834712622,0.0005460777956738792,93806.16666666667,-0.05500000000000682
2025-11-24 16:44:00+00:00,274.93,275.015,274.89,274.92,63959,0.0,0.0005378837999833352,93911.23333333334,0.0
2025-11-24 16:45:00+00:00,274.91,275.07,274.71,275.02,98624,0.00036374217954304733,0.0005331037690561398,94517.7,0.0999999999999659
2025-11-24 16:46:00+00:00,275.06,275.06,274.97,275.02,55129,0.0,0.0005301232466344808,94371.9,0.0
2025-11-24 16:47:00+00:00,275.015,275.06,274.97,274.98,55275,-0.00014544396771132284,0.0005305505815194808,94615.96666666666,-0.03999999999996362
2025-11-24 16:48:00+00:00,274.99,275.05,274.98,275.0136,44742,0.0001221907047783688,0.000521784071237937,92608.5,0.033599999999978536
2025-11-24 16:49:00+00:00,275.015,275.17,274.96,275.03,143864,5.963341449288784e-05,0.00046913086685733136,92772.93333333333,0.01639999999997599
2025-11-24 16:50:00+00:00,274.995,274.995,274.7371,274.7371,93429,-0.001064974730029311,0.0004888862475126903,93076.15,-0.2928999999999746
2025-11-24 16:51:00+00:00,274.7318,274.74,274.45,274.47,119046,-0.0009722021525304658,0.0004964362301608194,91500.3,-0.2670999999999708
2025-11-24 16:52:00+00:00,274.4672,274.82,274.43,274.75,82743,0.0010201479214484444,0.00048095021979769183,91191.01666666666,0.2799999999999727
2025-11-24 16:53:00+00:00,274.78,274.86,274.7501,274.82,30397,0.0002547770700636054,0.0004813934773796026,90610.41666666667,0.06999999999999318
2025-11-24 16:54:00+00:00,274.84,274.8783,274.7301,274.85,53277,0.0001091623608180381,0.0004775000843802317,90755.31666666667,0.03000000000002956
2025-11-24 16:55:00+00:00,274.84,274.855,274.74,274.76,41485,-0.0003274513370931098,0.0004662843465189435,89452.31666666667,-0.09000000000003183
2025-11-24 16:56:00+00:00,274.75,275.0,274.75,274.94,74101,0.0006551171931867827,0.0004598494017704947,89741.3,0.18000000000000682
2025-11-24 16:57:00+00:00,274.935,274.935,274.82,274.84,37051,-0.0003637157197935448,0.00045580850261623415,88722.0,-0.10000000000002274
2025-11-24 16:58:00+00:00,274.83,274.9199,274.74,274.885,67340,0.0001637316256730692,0.00045581202434873895,88549.58333333333,0.045000000000015916
2025-11-24 16:59:00+00:00,274.87,275.03,274.84,275.01,56101,0.00045473561671238727,0.0004579699114674341,88669.05,0.125
2025-11-24 17:00:00+00:00,275.01,275.2,275.01,275.035,65253,9.09057852442885e-05,0.00045774311338548675,88696.03333333334,0.025000000000034106
2025-11-24 17:01:00+00:00,275.01,275.115,274.95,274.9699,42092,-0.00023669714763585592,0.0004448196842564747,87249.38333333333,-0.06510000000002947
2025-11-24 17:02:00+00:00,274.97,274.98,274.84,274.85,76002,-0.0004360477274056862,0.00044381414881849307,87497.88333333333,-0.1198999999999728
2025-11-24 17:03:00+00:00,274.86,274.87,274.73,274.85,64253,0.0,0.00044221570825289837,87487.2,0.0
2025-11-24 17:04:00+00:00,274.84,274.9234,274.815,274.82,63627,-0.00010915044569781429,0.00043877915743470355,87351.96666666666,-0.03000000000002956
2025-11-24 17:05:00+00:00,274.84,275.0,274.81,274.97,262606,0.0005458118040899684,0.0004434824470335153,90946.81666666667,0.1500000000000341
2025-11-24 17:06:00+00:00,274.98,275.01,274.92,274.95,40401,-7.273520747730355e-05,0.0004282445215966018,90209.16666666667,-0.020000000000038654
2025-11-24 17:07:00+00:00,274.96,275.03,274.87,274.94,55799,-3.6370249136163935e-05,0.0004052447519258148,86829.16666666667,-0.009999999999990905
2025-11-24 17:08:00+00:00,274.94,274.94,274.77,274.86,40215,-0.0002909725758346582,0.00040403354560711205,82119.4,-0.07999999999998408
2025-11-24 17:09:00+00:00,274.86,274.87,274.74,274.74,43044,-0.0004365858982755544,0.00040748345371168366,81621.45,-0.12000000000000455
2025-11-24 17:10:00+00:00,274.73,274.88,274.71,274.83,123269,0.0003275824415809314,0.00040912769475212715,81505.26666666666,0.08999999999997499
2025-11-24 17:11:00+00:00,274.81,274.94,274.79,274.935,54238,0.00038205436087768163,0.0004091302690685725,80824.58333333333,0.10500000000001819
2025-11-24 17:12:00+00:00,274.9321,274.95,274.88,274.8876,30906,-0.0001724043864912428,0.00040918230122487996,79861.68333333333,-0.0473999999999819
2025-11-24 17:13:00+00:00,274.89,274.91,274.84,274.85,60467,-0.000136783179743305,0.00040913622436842287,79428.78333333334,-0.037599999999997635
2025-11-24 17:14:00+00:00,274.84,274.875,274.75,274.85,45501,0.0,0.0004087315597657545,77628.53333333334,0.0
2025-11-24 17:15:00+00:00,274.84,274.92,274.82,274.9,56151,0.00018191740949591306,0.0004092966836503904,77196.43333333333,0.049999999999954525
2025-11-24 17:16:00+00:00,274.91,275.02,274.8901,274.99,143424,0.0003273917788286784,0.000411244060348776,78483.93333333333,0.09000000000003183
2025-11-24 17:17:00+00:00,274.99,274.995,274.88,274.97,51068,-7.272991745144175e-05,0.0004110058083529085,77690.08333333333,-0.01999999999998181
2025-11-24 17:18:00+00:00,274.96,275.01,274.91,274.94,41422,-0.00010910281121589982,0.00038896046675854153,77002.46666666666,-0.03000000000002956
2025-11-24 17:19:00+00:00,274.95,275.1,274.95,275.02,90707,0.0002909725758346582,0.000366918516775492,77250.33333333333,0.07999999999998408
2025-11-24 17:20:00+00:00,275.01,275.195,275.01,275.189,49940,0.0006145007635809385,0.00037537136199963485,76826.63333333333,0.16900000000003956
2025-11-24 17:21:00+00:00,275.18,275.21,275.06,275.07,40462,-0.0004324300753301147,0.0003788905215980264,76498.08333333333,-0.1190000000000282
2025-11-24 17:22:00+00:00,275.067,275.19,275.06,275.15,43558,0.0002908350601664722,0.000373722543508421,76235.71666666666,0.07999999999998408
2025-11-24 17:23:00+00:00,275.14,275.14,275.02,275.0677,40634,-0.000299109576594514,0.0003756075839590767,74775.45,-0.08229999999997517
2025-11-24 17:24:00+00:00,275.07,275.1,275.04,275.07,34225,8.361577895188432e-06,0.0003665705367279566,74201.65,0.002299999999991087
2025-11-24 17:25:00+00:00,275.07,275.07,274.97,275.02,44299,-0.00018177191260415615,0.0003665706470943823,72972.2,-0.05000000000001137
2025-11-24 17:26:00+00:00,275.05,275.05,274.935,274.935,48446,-0.0003090684313867831,0.0003686991600443722,72220.35,-0.08499999999997954
2025-11-24 17:27:00+00:00,274.935,274.98,274.87,274.91,39775,-9.093058359244122e-05,0.0003688433764221291,71894.93333333333,-0.024999999999977263
2025-11-24 17:28:00+00:00,274.92,274.95,274.85,274.915,38609,1.818777054296561e-05,0.0003686099082969815,70490.65,0.0049999999999954525
2025-11-24 17:29:00+00:00,274.925,274.925,274.81,274.85,51448,-0.00023643671680340095,0.0003697781786642225,69129.36666666667,-0.06499999999999773
2025-11-24 17:30:00+00:00,274.85,274.91,274.75,274.77,180590,-0.0002910678551938384,0.00037121754122283165,70675.5,-0.08000000000004093
2025-11-24 17:31:00+00:00,274.77,274.91,274.77,274.84,57291,0.0002547585253120932,0.00037054213990193776,70139.76666666666,0.06999999999999318
2025-11-24 17:32:00+00:00,274.835,274.88,274.81,274.815,52581,-9.096201426272987e-05,0.00036748975679624343,69617.9,-0.024999999999977263
2025-11-24 17:33:00+00:00,274.815,274.875,274.77,274.825,42332,3.6388115641328156e-05,0.0003652736265522361,69089.13333333333,0.009999999999990905
2025-11-24 17:34:00+00:00,274.825,274.825,274.75,274.77,55291,-0.0002001273537706183,0.0003656758058642794,68943.53333333334,-0.05500000000000682
2025-11-24 17:35:00+00:00,274.78,274.965,274.74,274.96,187583,0.000691487425847015,0.0003771291688285322,70965.83333333333,0.18999999999999773
2025-11-24 17:36:00+00:00,274.98,275.04,274.93,275.02,67512,0.00021821355833573364,0.000376259280879342,70091.25,0.060000000000002274
2025-11-24 17:37:00+00:00,275.02,275.05,274.9,274.9378,44505,-0.000298887353647026,0.0003774541758550834,69892.01666666666,-0.08220000000000027
2025-11-24 17:38:00+00:00,274.93,275.02,274.885,274.91,42581,-0.00010111377918919917,0.00036334509853511464,69302.91666666667,-0.027799999999956526
2025-11-24 17:39:00+00:00,274.905,275.05,274.8148,275.01,64536,0.0003637554108615326,0.0003633462299829077,69286.16666666667,0.0999999999999659
2025-11-24 17:40:00+00:00,275.02,275.14,274.95,275.0201,100318,3.6725937238690776e-05,0.00035888960701295584,68764.78333333334,0.010100000000022646
2025-11-24 17:41:00+00:00,275.01,275.0231,274.87,274.88,53225,-0.0005094173116801937,0.0003647715687160919,67933.0,-0.1401000000000181
2025-11-24 17:42:00+00:00,274.89,274.99,274.82,274.9749,42368,0.0003452415599534131,0.00036753557161902885,67312.23333333334,0.09489999999999554
2025-11-24 17:43:00+00:00,274.97,275.02,274.94,274.945,57056,-0.00010873719746784527,0.0003668816833094531,67436.21666666666,-0.029899999999997817
2025-11-24 17:44:00+00:00,274.94,275.05,274.93,275.0,52940,0.0002000400080015563,0.0003677749004333496,67252.56666666667,0.05500000000000682
2025-11-24 17:45:00+00:00,274.995,275.0655,274.93,275.015,48690,5.454545454530724e-05,0.00036481612648932586,66420.33333333333,0.014999999999986358
2025-11-24 17:46:00+00:00,275.01,275.095,274.96,275.01,54456,-1.8180826500402425e-05,0.00036482347617917184,66409.11666666667,-0.0049999999999954525
2025-11-24 17:47:00+00:00,275.005,275.02,274.96,274.9948,48923,-5.5270717428390626e-05,0.00036440192083698325,66303.25,-0.015199999999992997
2025-11-24 17:48:00+00:00,275.0,275.07,275.0,275.02,46180,9.163809642931398e-05,0.0003642509623533894,66327.21666666666,0.025199999999983902
2025-11-24 17:49:00+00:00,275.02,275.03,274.94,274.9918,91043,-0.00010253799723647372,0.00036440603118431685,65446.86666666667,-0.028199999999969805
2025-11-24 17:50:00+00:00,274.95,275.02,274.95,274.99,55179,-6.54564972479843e-06,0.00033665041170685803,64809.36666666667,-0.0018000000000029104
2025-11-24 17:51:00+00:00,274.99,274.99,274.91,274.98,46376,-3.6364958725720875e-05,0.0003108059215968249,63598.2,-0.009999999999990905
2025-11-24 17:52:00+00:00,274.97,275.06,274.945,274.98,45772,0.0,0.00028238082289884834,62982.01666666667,0.0
2025-11-24 17:53:00+00:00,274.975,275.16,274.97,275.095,106075,0.0004182122336169325,0.00028551381854242795,64243.316666666666,0.1150000000000091
2025-11-24 17:54:00+00:00,275.095,275.21,275.07,275.16,81978,0.0002362820116685871,0.00028668075723505275,64721.666666666664,0.06499999999999773
2025-11-24 17:55:00+00:00,275.16,275.233,275.1183,275.17,58594,3.634249164119474e-05,0.0002830570722442653,65006.816666666666,0.009999999999990905
2025-11-24 17:56:00+00:00,275.17,275.35,275.17,275.28,164772,0.00039975288003768483,0.00027523200590029407,66518.0,0.1099999999999568
2025-11-24 17:57:00+00:00,275.295,275.3,275.12,275.125,57510,-0.000563063063062974,0.0002810911700982278,66858.98333333334,-0.15499999999997272
2025-11-24 17:58:00+00:00,275.1301,275.27,275.13,275.22,65363,0.000345297592003746,0.0002836597572440135,66826.03333333334,0.09500000000002728
2025-11-24 17:59:00+00:00,275.225,275.26,275.15,275.2,58936,-7.266913741743597e-05,0.0002780873748851719,66873.28333333334,-0.020000000000038654
2025-11-24 18:00:00+00:00,275.2051,275.27,275.16,275.18,76704,-7.267441860459023e-05,0.0002780980425490842,67064.13333333333,-0.01999999999998181
2025-11-24 18:01:00+00:00,275.1735,275.349,275.15,275.32,65627,0.0005087579039173562,0.00028354195982575577,67456.38333333333,0.13999999999998636
2025-11-24 18:02:00+00:00,275.3,275.325,275.16,275.21,61656,-0.0003995350864449687,0.0002825814246142806,67217.28333333334,-0.11000000000001364
2025-11-24 18:03:00+00:00,275.2147,275.365,275.2147,275.3,49311,0.00032702300061782097,0.00028529350633559817,66968.25,0.09000000000003183
2025-11-24 18:04:00+00:00,275.3,275.4,275.29,275.3695,70720,0.00025245187068656527,0.0002861800417033601,67086.46666666666,0.069500000000005
2025-11-24 18:05:00+00:00,275.37,275.615,275.37,275.585,236919,0.0007825848541684888,0.0002948671550156752,66658.35,0.21549999999996317
2025-11-24 18:06:00+00:00,275.575,275.638,275.55,275.57,75755,-5.4429667797561976e-05,0.00029476084792567025,67247.58333333333,-0.014999999999986358
2025-11-24 18:07:00+00:00,275.57,275.68,275.55,275.65,177618,0.0002903073629203501,0.0002963842820630461,69277.9,0.07999999999998408
2025-11-24 18:08:00+00:00,275.6401,275.69,275.57,275.6581,62701,2.9385089787892227e-05,0.0002931331035656689,69652.66666666667,0.008100000000013097
2025-11-24 18:09:00+00:00,275.65,275.75,275.56,275.56,73723,-0.00035587562999228606,0.0002910477300535478,70163.98333333334,-0.09809999999998809
2025-11-24 18:10:00+00:00,275.55,275.68,275.53,275.66,46353,0.0003628973726230722,0.0002916542631221242,68882.05,0.10000000000002274
2025-11-24 18:11:00+00:00,275.6597,275.75,275.6597,275.72,98553,0.00021765943553653244,0.0002892470819602696,69620.63333333333,0.060000000000002274
2025-11-24 18:12:00+00:00,275.71,275.95,275.7,275.945,169331,0.000816045263310583,0.00030426535857906413,71927.71666666666,0.2249999999999659
2025-11-24 18:13:00+00:00,275.94,276.26,275.91,276.25,301169,0.0011052927213757169,0.00033141306903216276,75939.41666666667,0.3050000000000068
